file_name,position,label,severity,class_label,sample_rate
DataForClassification_TimeDomain.mat,0,35,-,HT,20000
DataForClassification_TimeDomain.mat,1,35,-,HT,20000
DataForClassification_TimeDomain.mat,2,35,-,HT,20000
DataForClassification_TimeDomain.mat,3,35,-,HT,20000
DataForClassification_TimeDomain.mat,4,35,-,HT,20000
DataForClassification_TimeDomain.mat,5,35,-,HT,20000
DataForClassification_TimeDomain.mat,6,35,-,HT,20000
DataForClassification_TimeDomain.mat,7,35,-,HT,20000
DataForClassification_TimeDomain.mat,8,35,-,HT,20000
DataForClassification_TimeDomain.mat,9,35,-,HT,20000
DataForClassification_TimeDomain.mat,10,35,-,HT,20000
DataForClassification_TimeDomain.mat,11,35,-,HT,20000
DataForClassification_TimeDomain.mat,12,35,-,HT,20000
DataForClassification_TimeDomain.mat,13,35,-,HT,20000
DataForClassification_TimeDomain.mat,14,35,-,HT,20000
DataForClassification_TimeDomain.mat,15,35,-,HT,20000
DataForClassification_TimeDomain.mat,16,35,-,HT,20000
DataForClassification_TimeDomain.mat,17,35,-,HT,20000
DataForClassification_TimeDomain.mat,18,35,-,HT,20000
DataForClassification_TimeDomain.mat,19,35,-,HT,20000
DataForClassification_TimeDomain.mat,20,35,-,HT,20000
DataForClassification_TimeDomain.mat,21,35,-,HT,20000
DataForClassification_TimeDomain.mat,22,35,-,HT,20000
DataForClassification_TimeDomain.mat,23,35,-,HT,20000
DataForClassification_TimeDomain.mat,24,35,-,HT,20000
DataForClassification_TimeDomain.mat,25,35,-,HT,20000
DataForClassification_TimeDomain.mat,26,35,-,HT,20000
DataForClassification_TimeDomain.mat,27,35,-,HT,20000
DataForClassification_TimeDomain.mat,28,35,-,HT,20000
DataForClassification_TimeDomain.mat,29,35,-,HT,20000
DataForClassification_TimeDomain.mat,30,35,-,HT,20000
DataForClassification_TimeDomain.mat,31,35,-,HT,20000
DataForClassification_TimeDomain.mat,32,35,-,HT,20000
DataForClassification_TimeDomain.mat,33,35,-,HT,20000
DataForClassification_TimeDomain.mat,34,35,-,HT,20000
DataForClassification_TimeDomain.mat,35,35,-,HT,20000
DataForClassification_TimeDomain.mat,36,35,-,HT,20000
DataForClassification_TimeDomain.mat,37,35,-,HT,20000
DataForClassification_TimeDomain.mat,38,35,-,HT,20000
DataForClassification_TimeDomain.mat,39,35,-,HT,20000
DataForClassification_TimeDomain.mat,40,35,-,HT,20000
DataForClassification_TimeDomain.mat,41,35,-,HT,20000
DataForClassification_TimeDomain.mat,42,35,-,HT,20000
DataForClassification_TimeDomain.mat,43,35,-,HT,20000
DataForClassification_TimeDomain.mat,44,35,-,HT,20000
DataForClassification_TimeDomain.mat,45,35,-,HT,20000
DataForClassification_TimeDomain.mat,46,35,-,HT,20000
DataForClassification_TimeDomain.mat,47,35,-,HT,20000
DataForClassification_TimeDomain.mat,48,35,-,HT,20000
DataForClassification_TimeDomain.mat,49,35,-,HT,20000
DataForClassification_TimeDomain.mat,50,35,-,HT,20000
