A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,0,1.32275,1.34554,1.36292,1.37234,1.37082,1.35621,1.32573,1.27756,1.20999,1.12197,1.01307,0.88353,0.73381,0.56584,0.38159,0.18398,-0.02377,-0.23793,-0.45452,-0.66900,-0.87721,-1.07446,-1.25694,-1.42037,-1.56136,-1.67715,-1.76556,-1.82537,-1.85584,-1.85730,-1.83085,-1.77885,-1.70376,-1.60931,-1.49889,-1.37714,-1.24810,-1.11574,-0.98399,-0.85627,-0.73535,-0.62327,-0.52153,-0.43095,-0.35107,-0.28133,-0.22042,-0.16694,-0.11877,-0.07429,-0.03187,0.00996,0.05228,0.09583,0.14104,0.18739,0.23477,0.28208,0.32855,0.37332,0.41527,0.45392,0.48896,0.51958,0.54621,0.56943,0.59000,0.60849,0.62644,0.64474,0.66463,0.68672,0.71199,0.74055,0.77272,0.80812,0.84615,0.88600,0.92674,0.96734,1.00636,1.04286,1.07561,1.10393,1.12735,1.14553,1.15856,1.16708,1.17134,1.17291,1.17277,1.17234,1.17283,1.17562,1.18140,1.19137,1.20544,1.22398,1.24605,1.27101,1.29720
0,0,1,0.03709,0.08101,0.14118,0.21581,0.30281,0.39931,0.50183,0.60709,0.71180,0.81228,0.90599,0.99002,1.06269,1.12218,1.16793,1.19972,1.21801,1.22364,1.21846,1.20327,1.18024,1.15076,1.11632,1.07834,1.03779,0.99505,0.95100,0.90527,0.85801,0.80886,0.75731,0.70318,0.64641,0.58693,0.52501,0.46142,0.39707,0.33342,0.27197,0.21467,0.16408,0.12213,0.09123,0.07378,0.07141,0.08620,0.11919,0.17099,0.24180,0.33077,0.43676,0.55800,0.69172,0.83517,0.98482,1.13743,1.28924,1.43679,1.57680,1.70654,1.82334,1.92520,2.01088,2.07974,2.13105,2.16563,2.18365,2.18645,2.17491,2.15053,2.11511,2.06994,2.01638,1.95597,1.89010,1.81969,1.74557,1.66868,1.58967,1.50888,1.42661,1.34308,1.25819,1.17198,1.08432,0.99477,0.90379,0.81143,0.71837,0.62466,0.53195,0.44109,0.35360,0.27105,0.19602,0.13046,0.07639,0.03575,0.01058,0.00196,0.01068
0,0,2,-1.03667,-0.95370,-0.85631,-0.74511,-0.62107,-0.48506,-0.33825,-0.18206,-0.01771,0.15331,0.32975,0.50945,0.69075,0.87170,1.05046,1.22465,1.39230,1.55130,1.69937,1.83428,1.95421,2.05752,2.14215,2.20723,2.25140,2.27434,2.27609,2.25659,2.21677,2.15787,2.08121,1.98917,1.88374,1.76758,1.64343,1.51429,1.38252,1.25089,1.12166,0.99694,0.87846,0.76759,0.66490,0.57067,0.48472,0.40686,0.33586,0.27074,0.21038,0.15330,0.09858,0.04484,-0.00897,-0.06317,-0.11847,-0.17500,-0.23219,-0.28982,-0.34721,-0.40351,-0.45754,-0.50883,-0.55620,-0.59875,-0.63590,-0.66682,-0.69152,-0.71017,-0.72280,-0.72974,-0.73179,-0.72989,-0.72463,-0.71751,-0.70921,-0.70117,-0.69464,-0.69040,-0.68963,-0.69315,-0.70180,-0.71586,-0.73583,-0.76200,-0.79399,-0.83147,-0.87361,-0.91920,-0.96713,-1.01599,-1.06372,-1.10888,-1.14951,-1.18344,-1.20891,-1.22431,-1.22816,-1.21871,-1.19558,-1.15751,-1.10462
0,0,3,-0.16217,-0.12682,-0.07039,0.00698,0.10433,0.21962,0.35099,0.49477,0.64787,0.80607,0.96466,1.11918,1.26560,1.39987,1.51821,1.61804,1.69719,1.75431,1.78867,1.80095,1.79195,1.76307,1.71675,1.65498,1.58034,1.49500,1.40170,1.30229,1.19887,1.09277,0.98545,0.87837,0.77239,0.66884,0.56839,0.47214,0.38157,0.29789,0.22212,0.15549,0.09962,0.05549,0.02378,0.00568,0.00153,0.01121,0.03462,0.07129,0.12036,0.18066,0.25058,0.32899,0.41436,0.50507,0.59926,0.69594,0.79377,0.89147,0.98797,1.08240,1.17406,1.26220,1.34580,1.42409,1.49658,1.56247,1.62118,1.67174,1.71364,1.74602,1.76851,1.78052,1.78193,1.77246,1.75212,1.72105,1.68000,1.62921,1.56927,1.50108,1.42581,1.34387,1.25640,1.16427,1.06817,0.96937,0.86826,0.76563,0.66230,0.55934,0.45745,0.35793,0.26178,0.17054,0.08597,0.00968,-0.05632,-0.11005,-0.14937,-0.17224,-0.17692
0,0,4,-0.09942,-0.07362,-0.05301,-0.03687,-0.02510,-0.01669,-0.01021,-0.00482,0.00113,0.00861,0.01891,0.03302,0.05154,0.07484,0.10298,0.13546,0.17156,0.21053,0.25111,0.29195,0.33191,0.36934,0.40323,0.43255,0.45617,0.47409,0.48590,0.49205,0.49276,0.48904,0.48203,0.47253,0.46165,0.45058,0.44016,0.43122,0.42404,0.41854,0.41447,0.41127,0.40773,0.40274,0.39535,0.38383,0.36709,0.34433,0.31473,0.27796,0.23422,0.18425,0.12981,0.07220,0.01346,-0.04395,-0.09744,-0.14439,-0.18309,-0.21144,-0.22802,-0.23200,-0.22323,-0.20217,-0.16958,-0.12707,-0.07686,-0.02100,0.03731,0.09572,0.15141,0.20180,0.24447,0.27749,0.29911,0.30838,0.30496,0.28864,0.25961,0.21909,0.16854,0.10988,0.04542,-0.02312,-0.09273,-0.16096,-0.22538,-0.28362,-0.33373,-0.37400,-0.40369,-0.42190,-0.42867,-0.42470,-0.41044,-0.38741,-0.35728,-0.32195,-0.28303,-0.24272,-0.20276,-0.16462,-0.12984
0,1,0,-1.19463,-1.14751,-1.08853,-1.01955,-0.94292,-0.86073,-0.77502,-0.68742,-0.59959,-0.51232,-0.42634,-0.34172,-0.25813,-0.17502,-0.09156,-0.00716,0.07954,0.16925,0.26292,0.36124,0.46442,0.57265,0.68577,0.80328,0.92399,1.04672,1.16977,1.29165,1.40999,1.52234,1.62647,1.72006,1.80071,1.86618,1.91464,1.94424,1.95395,1.94281,1.91057,1.85702,1.78287,1.68932,1.57738,1.44949,1.30721,1.15278,0.98888,0.81789,0.64209,0.46370,0.28526,0.10813,-0.06596,-0.23601,-0.40090,-0.56025,-0.71376,-0.86124,-1.00252,-1.13775,-1.26655,-1.38838,-1.50270,-1.60875,-1.70556,-1.79134,-1.86480,-1.92386,-1.96669,-1.99229,-1.99922,-1.98692,-1.95512,-1.90453,-1.83646,-1.75277,-1.65678,-1.55150,-1.44081,-1.32890,-1.22036,-1.11906,-1.02865,-0.95250,-0.89309,-0.85190,-0.82972,-0.82635,-0.84068,-0.87035,-0.91226,-0.96315,-1.01885,-1.07553,-1.12934,-1.17668,-1.21423,-1.23955,-1.25091,-1.24725,-1.22822
0,1,1,0.81567,0.71696,0.62112,0.53044,0.44671,0.37175,0.30707,0.25353,0.21167,0.18130,0.16216,0.15336,0.15382,0.16201,0.17658,0.19548,0.21731,0.24021,0.26282,0.28402,0.30274,0.31830,0.33026,0.33859,0.34316,0.34487,0.34389,0.34078,0.33636,0.33113,0.32619,0.32227,0.31970,0.31974,0.32288,0.33004,0.34186,0.35956,0.38333,0.41366,0.45162,0.49740,0.55080,0.61178,0.67960,0.75318,0.83119,0.91184,0.99267,1.07121,1.14493,1.21062,1.26601,1.30861,1.33633,1.34792,1.34215,1.31916,1.27956,1.22457,1.15644,1.07752,0.99109,0.90024,0.80877,0.72054,0.63856,0.56584,0.50513,0.45867,0.42806,0.41397,0.41683,0.43559,0.47010,0.51859,0.57908,0.64964,0.72796,0.81175,0.89842,0.98568,1.07124,1.15293,1.22916,1.29790,1.35741,1.40677,1.44452,1.46968,1.48159,1.47984,1.46406,1.43449,1.39160,1.33588,1.26847,1.19095,1.10459,1.01218,0.91501
0,1,2,-0.73582,-0.66476,-0.58895,-0.51031,-0.43079,-0.35228,-0.27668,-0.20613,-0.14162,-0.08453,-0.03552,0.00467,0.03594,0.05805,0.07131,0.07616,0.07331,0.06373,0.04819,0.02777,0.00355,-0.02281,-0.05033,-0.07718,-0.10182,-0.12281,-0.13863,-0.14788,-0.14903,-0.14151,-0.12482,-0.09831,-0.06303,-0.01934,0.03098,0.08641,0.14408,0.20164,0.25614,0.30504,0.34570,0.37568,0.39350,0.39740,0.38705,0.36240,0.32428,0.27381,0.21325,0.14473,0.07058,-0.00635,-0.08342,-0.15816,-0.22858,-0.29280,-0.34898,-0.39690,-0.43582,-0.46583,-0.48722,-0.50077,-0.50748,-0.50814,-0.50404,-0.49653,-0.48648,-0.47492,-0.46304,-0.45163,-0.44137,-0.43268,-0.42623,-0.42238,-0.42158,-0.42448,-0.43097,-0.44169,-0.45660,-0.47617,-0.50043,-0.52909,-0.56212,-0.59925,-0.63985,-0.68296,-0.72777,-0.77313,-0.81740,-0.85939,-0.89736,-0.92987,-0.95540,-0.97268,-0.98047,-0.97763,-0.96386,-0.93883,-0.90284,-0.85625,-0.80023
0,1,3,0.55114,0.46966,0.39590,0.33199,0.28037,0.24394,0.22443,0.22364,0.24257,0.28199,0.34143,0.41973,0.51494,0.62361,0.74200,0.86542,0.98885,1.10686,1.21323,1.30283,1.37070,1.41194,1.42329,1.40199,1.34678,1.25717,1.13458,0.98110,0.79993,0.59533,0.37252,0.13616,-0.10768,-0.35371,-0.59622,-0.83036,-1.05155,-1.25600,-1.44047,-1.60187,-1.73837,-1.84837,-1.93087,-1.98573,-2.01220,-2.01124,-1.98349,-1.92950,-1.85094,-1.74939,-1.62647,-1.48445,-1.32592,-1.15287,-0.96841,-0.77515,-0.57616,-0.37391,-0.17116,0.02954,0.22580,0.41605,0.59819,0.77078,0.93299,1.08381,1.22254,1.34925,1.46349,1.56534,1.65460,1.73192,1.79772,1.85202,1.89520,1.92815,1.95069,1.96352,1.96734,1.96218,1.94886,1.92767,1.89954,1.86485,1.82380,1.77752,1.72620,1.67008,1.60963,1.54548,1.47752,1.40586,1.33093,1.25255,1.17085,1.08598,0.99855,0.90913,0.81818,0.72720,0.63774
0,1,4,-0.09808,-0.17869,-0.26324,-0.35068,-0.43974,-0.52900,-0.61641,-0.70030,-0.77887,-0.85029,-0.91212,-0.96310,-1.00100,-1.02432,-1.03255,-1.02475,-0.99993,-0.95881,-0.90160,-0.82983,-0.74459,-0.64823,-0.54332,-0.43177,-0.31717,-0.20188,-0.08920,0.01822,0.11806,0.20782,0.28560,0.34966,0.39872,0.43131,0.44707,0.44512,0.42501,0.38658,0.32972,0.25419,0.16085,0.05016,-0.07720,-0.21947,-0.37523,-0.54208,-0.71729,-0.89763,-1.07937,-1.25876,-1.43163,-1.59399,-1.74155,-1.87067,-1.97797,-2.06075,-2.11699,-2.14525,-2.14527,-2.11716,-2.06232,-1.98247,-1.88006,-1.75806,-1.61991,-1.46935,-1.30973,-1.14475,-0.97804,-0.81302,-0.65207,-0.49773,-0.35231,-0.21715,-0.09367,0.01743,0.11583,0.20129,0.27436,0.33528,0.38484,0.42349,0.45257,0.47278,0.48520,0.49051,0.48987,0.48365,0.47256,0.45707,0.43735,0.41352,0.38534,0.35256,0.31535,0.27310,0.22549,0.17239,0.11325,0.04838,-0.02217
