A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,0,0.27494,0.47034,0.67616,0.86881,1.02804,1.13991,1.19943,1.21115,1.18821,1.14723,1.10607,1.07808,1.07007,1.08130,1.10336,1.12334,1.12634,1.09963,1.03550,0.93253,0.79604,0.63709,0.46970,0.30937,0.16961,0.05944,-0.01689,-0.06085,-0.07860,-0.07932,-0.07290,-0.06829,-0.07079,-0.08192,-0.09849,-0.11510,-0.12496,-0.12173,-0.10164,-0.06360,-0.00998,0.05481,0.12502,0.19651,0.26655,0.33419,0.40050,0.46746,0.53583,0.60446,0.66882,0.72088,0.75093,0.74917,0.70700,0.62118,0.49438,0.33648,0.16281,-0.00804,-0.15703,-0.26907,-0.33528,-0.35433,-0.33326,-0.28504,-0.22536,-0.16949,-0.13023,-0.11488,-0.12560,-0.15882,-0.20820,-0.26617,-0.32493,-0.37889,-0.42372,-0.45755,-0.48040,-0.49255,-0.49471,-0.48704,-0.46869,-0.43840,-0.39472,-0.33653,-0.26450,-0.18148,-0.09373,-0.00988,0.05962,0.10570,0.12131,0.10547,0.06338,0.00760,-0.04503,-0.07504,-0.06511,-0.00375,0.11192
0,0,1,-0.91718,-1.10958,-1.28904,-1.44378,-1.56305,-1.63816,-1.66316,-1.63502,-1.55463,-1.42605,-1.25708,-1.05874,-0.84452,-0.62969,-0.43032,-0.26084,-0.13377,-0.05755,-0.03700,-0.07118,-0.15462,-0.27829,-0.42983,-0.59615,-0.76396,-0.92201,-1.06179,-1.17757,-1.26606,-1.32709,-1.36170,-1.37225,-1.36305,-1.33853,-1.30345,-1.26379,-1.22438,-1.18857,-1.15735,-1.12894,-1.09893,-1.06100,-1.00822,-0.93486,-0.83838,-0.72013,-0.58484,-0.44030,-0.29674,-0.16376,-0.05061,0.03559,0.09053,0.11256,0.10205,0.06237,-0.00209,-0.08510,-0.17954,-0.27801,-0.37383,-0.46071,-0.53336,-0.58790,-0.62113,-0.63126,-0.61747,-0.57997,-0.52150,-0.44622,-0.36072,-0.27306,-0.19268,-0.12838,-0.08700,-0.07280,-0.08514,-0.12047,-0.17094,-0.22635,-0.27605,-0.31012,-0.32186,-0.30833,-0.27092,-0.21446,-0.14662,-0.07592,-0.01078,0.04291,0.08065,0.09980,0.09994,0.07998,0.03875,-0.02538,-0.11488,-0.23080,-0.37317,-0.53935,-0.72356
0,0,2,1.01679,0.80607,0.54145,0.23480,-0.09591,-0.42959,-0.74447,-1.02087,-1.24401,-1.40582,-1.50551,-1.54944,-1.54896,-1.51824,-1.47025,-1.41624,-1.36351,-1.31402,-1.26739,-1.22168,-1.17437,-1.12491,-1.07551,-1.03020,-0.99443,-0.97269,-0.96843,-0.98222,-1.01102,-1.04912,-1.08981,-1.12624,-1.15341,-1.16847,-1.17191,-1.16548,-1.15318,-1.13785,-1.12255,-1.10729,-1.09179,-1.07427,-1.05091,-1.01909,-0.97506,-0.91524,-0.83607,-0.73482,-0.60941,-0.45978,-0.28788,-0.09912,0.09723,0.28969,0.46422,0.60633,0.70410,0.74917,0.73845,0.67638,0.57274,0.44226,0.30210,0.17051,0.06334,-0.00842,-0.03765,-0.02338,0.03043,0.11561,0.22105,0.33401,0.44171,0.53369,0.60251,0.64590,0.66640,0.67158,0.67131,0.67705,0.69752,0.73814,0.79883,0.87359,0.95427,1.02954,1.08976,1.12928,1.14713,1.14744,1.13821,1.12884,1.12872,1.14373,1.17425,1.21605,1.25946,1.29056,1.29486,1.25749,1.16687
0,0,3,1.20622,1.16657,1.14499,1.14453,1.16389,1.19853,1.24110,1.28260,1.31507,1.33379,1.33710,1.32781,1.31114,1.29288,1.27675,1.26265,1.24575,1.21710,1.16568,1.08173,0.95938,0.79855,0.60704,0.39842,0.19145,0.00577,-0.13985,-0.23212,-0.26376,-0.23554,-0.15552,-0.03805,0.09939,0.23729,0.35749,0.44573,0.49285,0.49530,0.45504,0.37909,0.27695,0.15975,0.03967,-0.07203,-0.16585,-0.23400,-0.27198,-0.27860,-0.25663,-0.21240,-0.15532,-0.09588,-0.04443,-0.00918,0.00535,-0.00203,-0.02966,-0.07365,-0.13025,-0.19617,-0.26974,-0.35051,-0.43897,-0.53660,-0.64313,-0.75787,-0.87864,-1.00157,-1.12092,-1.23075,-1.32437,-1.39550,-1.43959,-1.45403,-1.43813,-1.39390,-1.32501,-1.23531,-1.12858,-1.00754,-0.87357,-0.72656,-0.56595,-0.39160,-0.20410,-0.00527,0.20064,0.40863,0.61175,0.80325,0.97662,1.12643,1.24834,1.33953,1.39984,1.42938,1.43086,1.40838,1.36737,1.31456,1.25814
0,0,4,-0.59642,-0.41868,-0.25739,-0.11138,0.02213,0.14740,0.26901,0.39078,0.51546,0.64324,0.77149,0.89463,1.00468,1.09265,1.15006,1.16980,1.14761,1.08238,0.97521,0.82927,0.64868,0.43912,0.20635,-0.04167,-0.29607,-0.54571,-0.77774,-0.98021,-1.14299,-1.26032,-1.33034,-1.35763,-1.35159,-1.32450,-1.29146,-1.26486,-1.25591,-1.27145,-1.31401,-1.38174,-1.46880,-1.56724,-1.66724,-1.75856,-1.83130,-1.87697,-1.88824,-1.85941,-1.78620,-1.66693,-1.50170,-1.29355,-1.04932,-0.77898,-0.49658,-0.21785,0.04024,0.26189,0.43513,0.55280,0.61447,0.62545,0.59637,0.54166,0.47689,0.41647,0.37179,0.34929,0.35084,0.37346,0.40986,0.45045,0.48502,0.50459,0.50233,0.47477,0.42085,0.34282,0.24401,0.12764,-0.00301,-0.14721,-0.30430,-0.47584,-0.66133,-0.85969,-1.06653,-1.27489,-1.47475,-1.65357,-1.79876,-1.89916,-1.94606,-1.93602,-1.86941,-1.75229,-1.59431,-1.40708,-1.20296,-0.99398,-0.78933
0,1,0,-0.10459,-0.24503,-0.35697,-0.43781,-0.48776,-0.50986,-0.50977,-0.49414,-0.46986,-0.44333,-0.41847,-0.39663,-0.37700,-0.35660,-0.33203,-0.30108,-0.26274,-0.21937,-0.17437,-0.13362,-0.10073,-0.07823,-0.06519,-0.05749,-0.04767,-0.02713,0.01228,0.07655,0.16831,0.28598,0.42368,0.57283,0.72292,0.86296,0.98317,1.07472,1.13198,1.15181,1.13393,1.08146,1.00018,0.89760,0.78166,0.65976,0.53764,0.41828,0.30282,0.19014,0.07956,-0.02728,-0.12562,-0.20680,-0.25922,-0.26939,-0.22475,-0.11568,0.06257,0.30843,0.61396,0.96475,1.34253,1.72442,2.08785,2.41039,2.67227,2.85708,2.95462,2.96074,2.87775,2.71524,2.48934,2.22102,1.93510,1.65731,1.41149,1.21705,1.08630,1.02353,1.02379,1.07612,1.16331,1.26691,1.36962,1.45796,1.52289,1.56109,1.57377,1.56438,1.53829,1.49879,1.44751,1.38390,1.30552,1.20889,1.09111,0.95144,0.79110,0.61433,0.42775,0.23977,0.05958
0,1,1,0.62277,0.69626,0.77992,0.87187,0.97287,1.08513,1.21341,1.36129,1.53101,1.72120,1.92553,2.13254,2.32529,2.48522,2.59373,2.63619,2.60511,2.50172,2.33630,2.12629,1.89385,1.66128,1.44832,1.26739,1.12410,1.01608,0.93548,0.87255,0.81845,0.76899,0.72563,0.69606,0.69246,0.72932,0.82025,0.97413,1.19391,1.47427,1.80175,2.15608,2.51230,2.84290,3.12026,3.32053,3.42522,3.42377,3.31572,3.10910,2.82168,2.47907,2.11205,1.75229,1.43058,1.17157,0.99218,0.89917,0.88921,0.94923,1.05988,1.19720,1.33686,1.45622,1.53693,1.56621,1.53873,1.45495,1.32162,1.15241,0.96487,0.78053,0.62145,0.50883,0.46038,0.48738,0.59423,0.77656,1.02278,1.31431,1.62802,1.93870,2.22122,2.45332,2.61767,2.70333,2.70602,2.62947,2.48342,2.28273,2.04516,1.78940,1.53261,1.28901,1.07063,0.88431,0.73471,0.62294,0.54831,0.50877,0.50074,0.52014,0.56255
0,1,2,0.59161,0.56583,0.54201,0.52326,0.51076,0.50473,0.50529,0.51433,0.53359,0.56690,0.61810,0.68914,0.78123,0.89282,1.02068,1.15983,1.30490,1.45108,1.59561,1.73638,1.87415,2.00936,2.14320,2.27622,2.40695,2.53266,2.65010,2.75552,2.84498,2.91594,2.96658,2.99518,2.99832,2.97175,2.90916,2.80326,2.64943,2.44636,2.19864,1.91801,1.62427,1.34242,1.09902,0.91976,0.82398,0.82242,0.91462,1.08929,1.32660,1.60056,1.88260,2.14592,2.36928,2.53750,2.64428,2.68995,2.68179,2.63092,2.55042,2.45351,2.35315,2.25971,2.18184,2.12638,2.09809,2.10011,2.13462,2.20080,2.29683,2.41792,2.55574,2.69930,2.83477,2.94759,3.02181,3.04453,3.00561,2.89950,2.72643,2.49309,2.20961,1.89081,1.55379,1.21647,0.89584,0.60794,0.36571,0.17895,0.05342,-0.00992,-0.01441,0.03150,0.11532,0.22196,0.33534,0.44070,0.52690,0.58669,0.61841,0.62539,0.61398
0,1,3,-0.81031,-0.86528,-0.84072,-0.73824,-0.56579,-0.33801,-0.07464,0.20286,0.47321,0.71836,0.92702,1.09358,1.21961,1.31133,1.37680,1.42452,1.46139,1.49168,1.51739,1.53860,1.55454,1.56459,1.56673,1.55910,1.53853,1.50006,1.43919,1.35035,1.23073,1.08053,0.90372,0.70737,0.50172,0.29767,0.10405,-0.07287,-0.23119,-0.37142,-0.49614,-0.60809,-0.70767,-0.79217,-0.85560,-0.88940,-0.88406,-0.83120,-0.72594,-0.56827,-0.36393,-0.12348,0.13814,0.40353,0.65479,0.87527,1.05189,1.17466,1.23845,1.24203,1.18785,1.08157,0.93078,0.74576,0.53788,0.32040,0.10686,-0.08924,-0.25457,-0.37864,-0.45396,-0.47816,-0.45526,-0.39426,-0.31023,-0.22236,-0.15023,-0.11055,-0.11496,-0.16601,-0.25757,-0.37294,-0.48928,-0.58110,-0.62359,-0.59833,-0.49652,-0.32100,-0.08697,0.18184,0.45489,0.69998,0.88807,0.99767,1.01676,0.94451,0.79022,0.57072,0.30886,0.02944,-0.24316,-0.48630,-0.68059
0,1,4,0.55318,0.85065,1.12561,1.37118,1.58010,1.74507,1.85985,1.92050,1.92722,1.88510,1.80329,1.69532,1.57600,1.46050,1.36127,1.28844,1.24735,1.24007,1.26421,1.31535,1.38612,1.46833,1.55225,1.62973,1.69193,1.73239,1.74746,1.73558,1.69891,1.64229,1.57216,1.49652,1.42318,1.35956,1.31259,1.28865,1.29270,1.32904,1.39889,1.50116,1.62957,1.77374,1.91862,2.04551,2.13561,2.17133,2.14097,2.04070,1.87552,1.65937,1.41279,1.16122,0.92950,0.73932,0.60541,0.53433,0.52323,0.56169,0.63323,0.72041,0.80604,0.87717,0.92620,0.95116,0.95379,0.93992,0.91491,0.88337,0.84875,0.81280,0.77669,0.74223,0.71174,0.68839,0.67589,0.67532,0.68512,0.69907,0.70764,0.69779,0.65584,0.56985,0.43192,0.23975,-0.00161,-0.28081,-0.58066,-0.88056,-1.15836,-1.39268,-1.56583,-1.66480,-1.68266,-1.61891,-1.47885,-1.27356,-1.01646,-0.72320,-0.40791,-0.08345,0.23957
