A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,-0.81675,-0.85120,-0.85957,-0.83912,-0.78758,-0.70422,-0.58928,-0.44550,-0.27829,-0.09468,0.09576,0.28296,0.45594,0.60435,0.72039,0.79767,0.83274,0.82549,0.77863,0.69677,0.58672,0.45582,0.31176,0.16199,0.01370,-0.12711,-0.25530,-0.36539,-0.45303,-0.51341,-0.54245,-0.53678,-0.49415,-0.41362,-0.29604,-0.14408,0.03759,0.24337,0.46648,0.70015,0.93721,1.17145,1.39768,1.61060,1.80648,1.98087,2.12972,2.25000,2.33766,2.38987,2.40404,2.37963,2.31691,2.21807,2.08768,1.93188,1.75832,1.57507,1.39129,1.21546,1.05511,0.91610,0.80213,0.71530,0.65493,0.61846,0.60285,0.60437,0.61821,0.64185,0.67285,0.70986,0.75331,0.80345,0.86087,0.92558,0.99724,1.07407,1.15244,1.22833,1.29609,1.34974,1.38409,1.39390,1.37557,1.32678,1.24736,1.13899,1.00479,0.84969,0.67928,0.50031,0.31844,0.13950,-0.03178,-0.19209,-0.33847,-0.46945,-0.58417,-0.68130,-0.75932
0,0,2.06625,2.26440,2.47189,2.68107,2.88282,3.06696,3.22509,3.34874,3.43128,3.46809,3.45660,3.39711,3.29162,3.14429,2.96014,2.74590,2.50799,2.25353,1.98958,1.72251,1.45892,1.20424,0.96340,0.74048,0.53841,0.35879,0.20235,0.06818,-0.04552,-0.14116,-0.22283,-0.29404,-0.35860,-0.41950,-0.47824,-0.53544,-0.59027,-0.63975,-0.67930,-0.70410,-0.70897,-0.68890,-0.64109,-0.56349,-0.45766,-0.32695,-0.17811,-0.01960,0.13853,0.28519,0.40967,0.50279,0.55715,0.56858,0.53633,0.46415,0.35873,0.22901,0.08639,-0.05723,-0.19081,-0.30538,-0.39492,-0.45679,-0.49187,-0.50376,-0.49826,-0.48173,-0.46062,-0.43972,-0.42248,-0.40965,-0.40041,-0.39154,-0.37970,-0.36041,-0.32985,-0.28529,-0.22471,-0.14833,-0.05694,0.04673,0.15975,0.27778,0.39678,0.51249,0.62210,0.72291,0.81343,0.89302,0.96300,1.02546,1.08360,1.14141,1.20313,1.27352,1.35690,1.45737,1.57782,1.71979,1.88322
0,0,0.74451,0.79097,0.85708,0.94008,1.03622,1.14100,1.24931,1.35587,1.45549,1.54309,1.61498,1.66810,1.70120,1.71348,1.70560,1.67924,1.63678,1.58044,1.51284,1.43594,1.35151,1.26084,1.16500,1.06587,0.96608,0.86838,0.77661,0.69563,0.62989,0.58431,0.56247,0.56649,0.59637,0.64950,0.72092,0.80333,0.88846,0.96727,1.03054,1.07134,1.08473,1.06921,1.02590,0.95931,0.87735,0.78807,0.70103,0.62539,0.56794,0.53425,0.52653,0.54562,0.58883,0.65263,0.73221,0.82239,0.91845,1.01483,1.10746,1.19235,1.26579,1.32465,1.36616,1.38826,1.39029,1.37267,1.33684,1.28630,1.22549,1.16004,1.09599,1.03937,0.99582,0.96938,0.96217,0.97432,1.00485,1.05017,1.10611,1.16757,1.22923,1.28629,1.33462,1.37109,1.39379,1.40186,1.39491,1.37340,1.33834,1.29125,1.23386,1.16784,1.09594,1.02125,0.94703,0.87663,0.81476,0.76478,0.73025,0.71428,0.71879
0,0,0.44951,0.47389,0.47688,0.46299,0.43733,0.40370,0.36700,0.32974,0.29520,0.26506,0.24094,0.22414,0.21470,0.21322,0.21857,0.22929,0.24365,0.25827,0.27030,0.27683,0.27487,0.26306,0.24083,0.20941,0.17101,0.12976,0.08987,0.05586,0.03265,0.02360,0.03058,0.05412,0.09281,0.14470,0.20620,0.27354,0.34366,0.41433,0.48432,0.55380,0.62440,0.69813,0.77685,0.86181,0.95376,1.05123,1.15150,1.25045,1.34232,1.42056,1.47797,1.50946,1.51071,1.47950,1.41638,1.32519,1.21185,1.08548,0.95645,0.83587,0.73476,0.66196,0.62375,0.62288,0.65787,0.72404,0.81266,0.91318,1.01361,1.10183,1.16698,1.20044,1.19641,1.15154,1.06635,0.94293,0.78634,0.60267,0.39962,0.18410,-0.03544,-0.25118,-0.45552,-0.64137,-0.80219,-0.93168,-1.02495,-1.07811,-1.08929,-1.05781,-0.98606,-0.87823,-0.74062,-0.58113,-0.40899,-0.23424,-0.06605,0.08688,0.21790,0.32264,0.39969
0,0,1.61438,1.64569,1.62442,1.54807,1.41891,1.24252,1.02817,0.78776,0.53557,0.28686,0.05672,-0.14034,-0.29259,-0.39033,-0.42810,-0.40381,-0.31932,-0.17996,0.00574,0.22647,0.46991,0.72259,0.97050,1.20064,1.40208,1.56488,1.68230,1.75042,1.76814,1.73760,1.66408,1.55538,1.42172,1.27387,1.12373,0.98331,0.86243,0.76966,0.71097,0.68902,0.70403,0.75373,0.83272,0.93504,1.05325,1.17857,1.30374,1.42184,1.52562,1.60955,1.66924,1.69999,1.69952,1.66640,1.60083,1.50398,1.38021,1.23546,1.07758,0.91600,0.76059,0.62110,0.50671,0.42428,0.37890,0.37277,0.40588,0.47544,0.57725,0.70582,0.85488,1.01699,1.18572,1.35395,1.51448,1.66042,1.78546,1.88346,1.94962,1.98003,1.97303,1.92808,1.84691,1.73369,1.59493,1.43764,1.27162,1.10703,0.95431,0.82384,0.72486,0.66417,0.64674,0.67373,0.74261,0.84814,0.98167,1.13058,1.28201,1.42219,1.53672
0,1,-0.83126,-0.86302,-0.88763,-0.90577,-0.91883,-0.92885,-0.93859,-0.95083,-0.96826,-0.99327,-1.02785,-1.07252,-1.12691,-1.18961,-1.25793,-1.32772,-1.39406,-1.45176,-1.49523,-1.51913,-1.51839,-1.48940,-1.42972,-1.33830,-1.21562,-1.06406,-0.88804,-0.69319,-0.48600,-0.27383,-0.06436,0.13586,0.32123,0.48737,0.63136,0.75148,0.84661,0.91762,0.96457,0.98823,0.98898,0.96747,0.92417,0.86006,0.77579,0.67315,0.55418,0.42193,0.27984,0.13194,-0.01743,-0.16429,-0.30377,-0.43105,-0.54201,-0.63260,-0.69942,-0.73946,-0.75183,-0.73659,-0.69530,-0.63164,-0.55056,-0.45784,-0.35982,-0.26278,-0.17261,-0.09306,-0.02697,0.02552,0.06509,0.09447,0.11753,0.13790,0.15935,0.18380,0.21285,0.24636,0.28240,0.31793,0.34972,0.37395,0.38664,0.38510,0.36753,0.33305,0.28320,0.21914,0.14351,0.05928,-0.03052,-0.12297,-0.21557,-0.30639,-0.39374,-0.47625,-0.55294,-0.62336,-0.68681,-0.74280,-0.79102
0,1,-1.06344,-0.98439,-0.89208,-0.78146,-0.65021,-0.49873,-0.33087,-0.15266,0.02663,0.19704,0.34921,0.47417,0.56618,0.62243,0.64346,0.63339,0.59919,0.54921,0.49277,0.43899,0.39494,0.36622,0.35578,0.36398,0.38888,0.42713,0.47357,0.52324,0.57049,0.61180,0.64424,0.66661,0.67907,0.68336,0.68168,0.67707,0.67147,0.66631,0.66248,0.65904,0.65358,0.64305,0.62471,0.59541,0.55247,0.49584,0.42586,0.34498,0.25643,0.16554,0.07619,-0.00702,-0.08151,-0.14547,-0.19869,-0.24225,-0.27751,-0.30649,-0.33079,-0.35001,-0.36378,-0.37001,-0.36562,-0.34841,-0.31643,-0.26939,-0.20994,-0.14236,-0.07340,-0.01141,0.03514,0.05816,0.05123,0.01041,-0.06569,-0.17541,-0.31507,-0.47893,-0.65987,-0.85031,-1.04377,-1.23285,-1.41184,-1.57508,-1.71795,-1.83644,-1.92734,-1.98774,-2.01662,-2.01471,-1.98336,-1.92606,-1.84792,-1.75558,-1.65479,-1.55250,-1.45399,-1.36309,-1.28057,-1.20568,-1.13521
0,1,0.47823,0.45484,0.44052,0.43413,0.43349,0.43587,0.43751,0.43489,0.42346,0.40029,0.36308,0.31033,0.24247,0.16197,0.07214,-0.02208,-0.11481,-0.20100,-0.27551,-0.33473,-0.37718,-0.40305,-0.41465,-0.41609,-0.41305,-0.41120,-0.41549,-0.43126,-0.46091,-0.50484,-0.56173,-0.62799,-0.69900,-0.76896,-0.83223,-0.88371,-0.91949,-0.93854,-0.94049,-0.92735,-0.90331,-0.87247,-0.84000,-0.81081,-0.78894,-0.77719,-0.77713,-0.78803,-0.80849,-0.83568,-0.86551,-0.89301,-0.91343,-0.92209,-0.91467,-0.88791,-0.83947,-0.76850,-0.67561,-0.56262,-0.43356,-0.29280,-0.14532,0.00353,0.14865,0.28645,0.41370,0.52891,0.63257,0.72487,0.80827,0.88463,0.95614,1.02441,1.09065,1.15538,1.21741,1.27604,1.32973,1.37659,1.41422,1.44132,1.45635,1.45895,1.44862,1.42591,1.39123,1.34593,1.29189,1.23007,1.16268,1.09133,1.01738,0.94230,0.86799,0.79534,0.72636,0.66205,0.60369,0.55295,0.51101
0,1,0.08126,-0.05870,-0.21156,-0.37028,-0.52749,-0.67639,-0.81071,-0.92450,-1.01395,-1.07590,-1.10927,-1.11487,-1.09542,-1.05408,-0.99586,-0.92636,-0.85113,-0.77562,-0.70437,-0.64099,-0.58778,-0.54603,-0.51593,-0.49585,-0.48314,-0.47419,-0.46483,-0.45112,-0.42903,-0.39502,-0.34785,-0.28796,-0.21822,-0.14309,-0.07017,-0.00825,0.03369,0.04730,0.02610,-0.03329,-0.13082,-0.26142,-0.41649,-0.58394,-0.75008,-0.90067,-1.02313,-1.10769,-1.14940,-1.14756,-1.10686,-1.03602,-0.94633,-0.85080,-0.76099,-0.68686,-0.63403,-0.60505,-0.59749,-0.60588,-0.62289,-0.63984,-0.64896,-0.64432,-0.62400,-0.58794,-0.54011,-0.48669,-0.43542,-0.39445,-0.37104,-0.37114,-0.39727,-0.44971,-0.52632,-0.62227,-0.73099,-0.84476,-0.95518,-1.05456,-1.13583,-1.19228,-1.21895,-1.21295,-1.17256,-1.09808,-0.99134,-0.85695,-0.70034,-0.52941,-0.35173,-0.17689,-0.01345,0.12969,0.24576,0.32921,0.37639,0.38582,0.35808,0.29528,0.20129
0,1,-0.27487,-0.19478,-0.08696,0.04528,0.19622,0.35826,0.52159,0.67670,0.81297,0.92188,0.99625,1.03155,1.02590,0.97988,0.89622,0.78034,0.63883,0.47907,0.30857,0.13491,-0.03470,-0.19364,-0.33719,-0.46035,-0.55959,-0.63322,-0.67957,-0.69958,-0.69434,-0.66683,-0.62090,-0.56109,-0.49311,-0.42216,-0.35383,-0.29247,-0.24168,-0.20337,-0.17850,-0.16548,-0.16210,-0.16463,-0.16912,-0.17077,-0.16558,-0.14959,-0.12096,-0.07827,-0.02185,0.04773,0.12738,0.21436,0.30571,0.39865,0.49188,0.58431,0.67658,0.76966,0.86522,0.96553,1.07123,1.18286,1.29853,1.41517,1.52814,1.63114,1.71697,1.77813,1.80857,1.80316,1.75884,1.67500,1.55360,1.39962,1.21898,1.02016,0.81217,0.60403,0.40467,0.22162,0.06074,-0.07348,-0.17927,-0.25610,-0.30591,-0.33147,-0.33751,-0.32916,-0.31210,-0.29189,-0.27392,-0.26212,-0.25893,-0.26553,-0.28103,-0.30305,-0.32729,-0.34783,-0.35854,-0.35356,-0.32716
