A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,0,-2.11675,-2.15120,-2.15957,-2.13912,-2.08758,-2.00422,-1.88928,-1.74550,-1.57829,-1.39468,-1.20424,-1.01704,-0.84406,-0.69565,-0.57961,-0.50233,-0.46726,-0.47451,-0.52137,-0.60323,-0.71328,-0.84418,-0.98824,-1.13801,-1.28630,-1.42711,-1.55530,-1.66539,-1.75303,-1.81341,-1.84245,-1.83678,-1.79415,-1.71362,-1.59604,-1.44408,-1.26241,-1.05663,-0.83352,-0.59985,-0.36279,-0.12855,0.09768,0.31060,0.50648,0.68087,0.82972,0.95000,1.03766,1.08987,1.10404,1.07963,1.01691,0.91807,0.78768,0.63188,0.45832,0.27507,0.09129,-0.08454,-0.24489,-0.38390,-0.49787,-0.58470,-0.64507,-0.68154,-0.69715,-0.69563,-0.68179,-0.65815,-0.62715,-0.59014,-0.54669,-0.49655,-0.43913,-0.37442,-0.30276,-0.22593,-0.14756,-0.07167,-0.00391,0.04974,0.08409,0.09390,0.07557,0.02678,-0.05264,-0.16101,-0.29521,-0.45031,-0.62072,-0.79969,-0.98156,-1.16050,-1.33178,-1.49209,-1.63847,-1.76945,-1.88417,-1.98130,-2.05932
0,0,1,0.76625,0.96440,1.17189,1.38107,1.58282,1.76696,1.92509,2.04874,2.13128,2.16809,2.15660,2.09711,1.99162,1.84429,1.66014,1.44590,1.20799,0.95353,0.68958,0.42251,0.15892,-0.09576,-0.33660,-0.55952,-0.76159,-0.94121,-1.09765,-1.23182,-1.34552,-1.44116,-1.52283,-1.59404,-1.65860,-1.71950,-1.77824,-1.83544,-1.89027,-1.93975,-1.97930,-2.00410,-2.00897,-1.98890,-1.94109,-1.86349,-1.75766,-1.62695,-1.47811,-1.31960,-1.16147,-1.01481,-0.89033,-0.79721,-0.74285,-0.73142,-0.76367,-0.83585,-0.94127,-1.07099,-1.21361,-1.35723,-1.49081,-1.60538,-1.69492,-1.75679,-1.79187,-1.80376,-1.79826,-1.78173,-1.76062,-1.73972,-1.72248,-1.70965,-1.70041,-1.69154,-1.67970,-1.66041,-1.62985,-1.58529,-1.52471,-1.44833,-1.35694,-1.25327,-1.14025,-1.02222,-0.90322,-0.78751,-0.67790,-0.57709,-0.48657,-0.40698,-0.33700,-0.27454,-0.21640,-0.15859,-0.09687,-0.02648,0.05690,0.15737,0.27782,0.41979,0.58322
0,0,2,-0.55549,-0.50903,-0.44292,-0.35992,-0.26378,-0.15900,-0.05069,0.05587,0.15549,0.24309,0.31498,0.36810,0.40120,0.41348,0.40560,0.37924,0.33678,0.28044,0.21284,0.13594,0.05151,-0.03916,-0.13500,-0.23413,-0.33392,-0.43162,-0.52339,-0.60437,-0.67011,-0.71569,-0.73753,-0.73351,-0.70363,-0.65050,-0.57908,-0.49667,-0.41154,-0.33273,-0.26946,-0.22866,-0.21527,-0.23079,-0.27410,-0.34069,-0.42265,-0.51193,-0.59897,-0.67461,-0.73206,-0.76575,-0.77347,-0.75438,-0.71117,-0.64737,-0.56779,-0.47761,-0.38155,-0.28517,-0.19254,-0.10765,-0.03421,0.02465,0.06616,0.08826,0.09029,0.07267,0.03684,-0.01370,-0.07451,-0.13996,-0.20401,-0.26063,-0.30418,-0.33062,-0.33783,-0.32568,-0.29515,-0.24983,-0.19389,-0.13243,-0.07077,-0.01371,0.03462,0.07109,0.09379,0.10186,0.09491,0.07340,0.03834,-0.00875,-0.06614,-0.13216,-0.20406,-0.27875,-0.35297,-0.42337,-0.48524,-0.53522,-0.56975,-0.58572,-0.58121
0,0,3,-0.85049,-0.82611,-0.82312,-0.83701,-0.86267,-0.89630,-0.93300,-0.97026,-1.00480,-1.03494,-1.05906,-1.07586,-1.08530,-1.08678,-1.08143,-1.07071,-1.05635,-1.04173,-1.02970,-1.02317,-1.02513,-1.03694,-1.05917,-1.09059,-1.12899,-1.17024,-1.21013,-1.24414,-1.26735,-1.27640,-1.26942,-1.24588,-1.20719,-1.15530,-1.09380,-1.02646,-0.95634,-0.88567,-0.81568,-0.74620,-0.67560,-0.60187,-0.52315,-0.43819,-0.34624,-0.24877,-0.14850,-0.04955,0.04232,0.12056,0.17797,0.20946,0.21071,0.17950,0.11638,0.02519,-0.08815,-0.21452,-0.34355,-0.46413,-0.56524,-0.63804,-0.67625,-0.67712,-0.64213,-0.57596,-0.48734,-0.38682,-0.28639,-0.19817,-0.13302,-0.09956,-0.10359,-0.14846,-0.23365,-0.35707,-0.51366,-0.69733,-0.90038,-1.11590,-1.33544,-1.55118,-1.75552,-1.94137,-2.10219,-2.23168,-2.32495,-2.37811,-2.38929,-2.35781,-2.28606,-2.17823,-2.04062,-1.88113,-1.70899,-1.53424,-1.36605,-1.21312,-1.08210,-0.97736,-0.90031
0,0,4,0.31438,0.34569,0.32442,0.24807,0.11891,-0.05748,-0.27183,-0.51224,-0.76443,-1.01314,-1.24328,-1.44034,-1.59259,-1.69033,-1.72810,-1.70381,-1.61932,-1.47996,-1.29426,-1.07353,-0.83009,-0.57741,-0.32950,-0.09936,0.10208,0.26488,0.38230,0.45042,0.46814,0.43760,0.36408,0.25538,0.12172,-0.02613,-0.17627,-0.31669,-0.43757,-0.53034,-0.58903,-0.61098,-0.59597,-0.54627,-0.46728,-0.36496,-0.24675,-0.12143,0.00374,0.12184,0.22562,0.30955,0.36924,0.39999,0.39952,0.36640,0.30083,0.20398,0.08021,-0.06454,-0.22242,-0.38400,-0.53941,-0.67890,-0.79329,-0.87572,-0.92110,-0.92723,-0.89412,-0.82456,-0.72275,-0.59418,-0.44512,-0.28301,-0.11428,0.05395,0.21448,0.36042,0.48546,0.58346,0.64962,0.68003,0.67303,0.62808,0.54691,0.43369,0.29493,0.13764,-0.02838,-0.19297,-0.34569,-0.47616,-0.57514,-0.63583,-0.65326,-0.62627,-0.55739,-0.45186,-0.31833,-0.16942,-0.01799,0.12219,0.23672
0,1,0,-0.83126,-0.86302,-0.88763,-0.90577,-0.91883,-0.92885,-0.93859,-0.95083,-0.96826,-0.99327,-1.02785,-1.07252,-1.12691,-1.18961,-1.25793,-1.32772,-1.39406,-1.45176,-1.49523,-1.51913,-1.51839,-1.48940,-1.42972,-1.33830,-1.21562,-1.06406,-0.88804,-0.69319,-0.48600,-0.27383,-0.06436,0.13586,0.32123,0.48737,0.63136,0.75148,0.84661,0.91762,0.96457,0.98823,0.98898,0.96747,0.92417,0.86006,0.77579,0.67315,0.55418,0.42193,0.27984,0.13194,-0.01743,-0.16429,-0.30377,-0.43105,-0.54201,-0.63260,-0.69942,-0.73946,-0.75183,-0.73659,-0.69530,-0.63164,-0.55056,-0.45784,-0.35982,-0.26278,-0.17261,-0.09306,-0.02697,0.02552,0.06509,0.09447,0.11753,0.13790,0.15935,0.18380,0.21285,0.24636,0.28240,0.31793,0.34972,0.37395,0.38664,0.38510,0.36753,0.33305,0.28320,0.21914,0.14351,0.05928,-0.03052,-0.12297,-0.21557,-0.30639,-0.39374,-0.47625,-0.55294,-0.62336,-0.68681,-0.74280,-0.79102
0,1,1,-1.06344,-0.98439,-0.89208,-0.78146,-0.65021,-0.49873,-0.33087,-0.15266,0.02663,0.19704,0.34921,0.47417,0.56618,0.62243,0.64346,0.63339,0.59919,0.54921,0.49277,0.43899,0.39494,0.36622,0.35578,0.36398,0.38888,0.42713,0.47357,0.52324,0.57049,0.61180,0.64424,0.66661,0.67907,0.68336,0.68168,0.67707,0.67147,0.66631,0.66248,0.65904,0.65358,0.64305,0.62471,0.59541,0.55247,0.49584,0.42586,0.34498,0.25643,0.16554,0.07619,-0.00702,-0.08151,-0.14547,-0.19869,-0.24225,-0.27751,-0.30649,-0.33079,-0.35001,-0.36378,-0.37001,-0.36562,-0.34841,-0.31643,-0.26939,-0.20994,-0.14236,-0.07340,-0.01141,0.03514,0.05816,0.05123,0.01041,-0.06569,-0.17541,-0.31507,-0.47893,-0.65987,-0.85031,-1.04377,-1.23285,-1.41184,-1.57508,-1.71795,-1.83644,-1.92734,-1.98774,-2.01662,-2.01471,-1.98336,-1.92606,-1.84792,-1.75558,-1.65479,-1.55250,-1.45399,-1.36309,-1.28057,-1.20568,-1.13521
0,1,2,0.47823,0.45484,0.44052,0.43413,0.43349,0.43587,0.43751,0.43489,0.42346,0.40029,0.36308,0.31033,0.24247,0.16197,0.07214,-0.02208,-0.11481,-0.20100,-0.27551,-0.33473,-0.37718,-0.40305,-0.41465,-0.41609,-0.41305,-0.41120,-0.41549,-0.43126,-0.46091,-0.50484,-0.56173,-0.62799,-0.69900,-0.76896,-0.83223,-0.88371,-0.91949,-0.93854,-0.94049,-0.92735,-0.90331,-0.87247,-0.84000,-0.81081,-0.78894,-0.77719,-0.77713,-0.78803,-0.80849,-0.83568,-0.86551,-0.89301,-0.91343,-0.92209,-0.91467,-0.88791,-0.83947,-0.76850,-0.67561,-0.56262,-0.43356,-0.29280,-0.14532,0.00353,0.14865,0.28645,0.41370,0.52891,0.63257,0.72487,0.80827,0.88463,0.95614,1.02441,1.09065,1.15538,1.21741,1.27604,1.32973,1.37659,1.41422,1.44132,1.45635,1.45895,1.44862,1.42591,1.39123,1.34593,1.29189,1.23007,1.16268,1.09133,1.01738,0.94230,0.86799,0.79534,0.72636,0.66205,0.60369,0.55295,0.51101
0,1,3,0.08126,-0.05870,-0.21156,-0.37028,-0.52749,-0.67639,-0.81071,-0.92450,-1.01395,-1.07590,-1.10927,-1.11487,-1.09542,-1.05408,-0.99586,-0.92636,-0.85113,-0.77562,-0.70437,-0.64099,-0.58778,-0.54603,-0.51593,-0.49585,-0.48314,-0.47419,-0.46483,-0.45112,-0.42903,-0.39502,-0.34785,-0.28796,-0.21822,-0.14309,-0.07017,-0.00825,0.03369,0.04730,0.02610,-0.03329,-0.13082,-0.26142,-0.41649,-0.58394,-0.75008,-0.90067,-1.02313,-1.10769,-1.14940,-1.14756,-1.10686,-1.03602,-0.94633,-0.85080,-0.76099,-0.68686,-0.63403,-0.60505,-0.59749,-0.60588,-0.62289,-0.63984,-0.64896,-0.64432,-0.62400,-0.58794,-0.54011,-0.48669,-0.43542,-0.39445,-0.37104,-0.37114,-0.39727,-0.44971,-0.52632,-0.62227,-0.73099,-0.84476,-0.95518,-1.05456,-1.13583,-1.19228,-1.21895,-1.21295,-1.17256,-1.09808,-0.99134,-0.85695,-0.70034,-0.52941,-0.35173,-0.17689,-0.01345,0.12969,0.24576,0.32921,0.37639,0.38582,0.35808,0.29528,0.20129
0,1,4,-0.27487,-0.19478,-0.08696,0.04528,0.19622,0.35826,0.52159,0.67670,0.81297,0.92188,0.99625,1.03155,1.02590,0.97988,0.89622,0.78034,0.63883,0.47907,0.30857,0.13491,-0.03470,-0.19364,-0.33719,-0.46035,-0.55959,-0.63322,-0.67957,-0.69958,-0.69434,-0.66683,-0.62090,-0.56109,-0.49311,-0.42216,-0.35383,-0.29247,-0.24168,-0.20337,-0.17850,-0.16548,-0.16210,-0.16463,-0.16912,-0.17077,-0.16558,-0.14959,-0.12096,-0.07827,-0.02185,0.04773,0.12738,0.21436,0.30571,0.39865,0.49188,0.58431,0.67658,0.76966,0.86522,0.96553,1.07123,1.18286,1.29853,1.41517,1.52814,1.63114,1.71697,1.77813,1.80857,1.80316,1.75884,1.67500,1.55360,1.39962,1.21898,1.02016,0.81217,0.60403,0.40467,0.22162,0.06074,-0.07348,-0.17927,-0.25610,-0.30591,-0.33147,-0.33751,-0.32916,-0.31210,-0.29189,-0.27392,-0.26212,-0.25893,-0.26553,-0.28103,-0.30305,-0.32729,-0.34783,-0.35854,-0.35356,-0.32716
