A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,0.89334,0.92515,0.95869,0.99391,1.03030,1.06783,1.10615,1.14518,1.18446,1.22390,1.26319,1.30215,1.34039,1.37767,1.41390,1.44855,1.48181,1.51299,1.54220,1.56897,1.59328,1.61504,1.63421,1.65030,1.66365,1.67407,1.68169,1.68662,1.68896,1.68883,1.68630,1.68199,1.67582,1.66820,1.65922,1.64969,1.63943,1.62888,1.61827,1.60774,1.59747,1.58810,1.57940,1.57147,1.56433,1.55797,1.55243,1.54751,1.54335,1.53939,1.53570,1.53203,1.52819,1.52386,1.51867,1.51275,1.50558,1.49699,1.48690,1.47499,1.46125,1.44543,1.42763,1.40763,1.38563,1.36183,1.33596,1.30832,1.27891,1.24809,1.21582,1.18249,1.14841,1.11362,1.07863,1.04361,1.00912,0.97511,0.94198,0.91021,0.88013,0.85172,0.82537,0.80120,0.77969,0.76096,0.74527,0.73264,0.72332,0.71728,0.71468,0.71541,0.71947,0.72692,0.73745,0.75131,0.76823,0.78806,0.81071,0.83600,0.86354
0,0,1.13409,1.14277,1.15397,1.16787,1.18467,1.20448,1.22734,1.25316,1.28207,1.31377,1.34797,1.38477,1.42376,1.46448,1.50658,1.54962,1.59330,1.63737,1.68091,1.72373,1.76525,1.80517,1.84329,1.87887,1.91168,1.94123,1.96721,1.98944,2.00767,2.02155,2.03095,2.03576,2.03585,2.03113,2.02148,2.00706,1.98775,1.96358,1.93487,1.90138,1.86340,1.82124,1.77479,1.72476,1.67137,1.61488,1.55570,1.49420,1.43104,1.36667,1.30156,1.23631,1.17150,1.10787,1.04579,0.98615,0.92925,0.87590,0.82652,0.78155,0.74151,0.70667,0.67717,0.65357,0.63589,0.62400,0.61774,0.61717,0.62199,0.63189,0.64641,0.66488,0.68714,0.71244,0.74027,0.76985,0.80068,0.83223,0.86386,0.89504,0.92524,0.95372,0.98022,1.00472,1.02685,1.04640,1.06344,1.07755,1.08916,1.09839,1.10547,1.11047,1.11374,1.11586,1.11695,1.11742,1.11793,1.11863,1.12027,1.12326,1.12763
0,0,0.66905,0.62762,0.58743,0.54883,0.51222,0.47725,0.44437,0.41352,0.38448,0.35731,0.33165,0.30747,0.28437,0.26242,0.24121,0.22066,0.20035,0.18016,0.16003,0.13966,0.11928,0.09870,0.07785,0.05711,0.03625,0.01572,-0.00429,-0.02352,-0.04188,-0.05874,-0.07379,-0.08672,-0.09732,-0.10515,-0.10986,-0.11145,-0.10951,-0.10385,-0.09454,-0.08150,-0.06468,-0.04441,-0.02057,0.00658,0.03672,0.06947,0.10501,0.14246,0.18155,0.22189,0.26334,0.30556,0.34818,0.39086,0.43340,0.47562,0.51716,0.55826,0.59857,0.63823,0.67699,0.71494,0.75215,0.78846,0.82392,0.85871,0.89275,0.92608,0.95857,0.99007,1.02060,1.05018,1.07849,1.10528,1.13046,1.15356,1.17449,1.19287,1.20861,1.22137,1.23067,1.23675,1.23888,1.23711,1.23143,1.22172,1.20798,1.19010,1.16860,1.14325,1.11436,1.08224,1.04717,1.00965,0.97000,0.92876,0.88609,0.84256,0.79879,0.75482,0.71158
0,0,1.15033,1.17787,1.20390,1.22859,1.25163,1.27300,1.29268,1.31058,1.32668,1.34098,1.35382,1.36486,1.37475,1.38357,1.39156,1.39888,1.40575,1.41252,1.41921,1.42628,1.43368,1.44150,1.44995,1.45902,1.46867,1.47879,1.48949,1.50061,1.51174,1.52293,1.53365,1.54379,1.55312,1.56139,1.56813,1.57306,1.57619,1.57711,1.57584,1.57197,1.56554,1.55652,1.54476,1.53029,1.51325,1.49378,1.47178,1.44754,1.42100,1.39283,1.36268,1.33120,1.29841,1.26466,1.23000,1.19471,1.15901,1.12322,1.08745,1.05206,1.01721,0.98295,0.94966,0.91725,0.88626,0.85660,0.82864,0.80223,0.77784,0.75516,0.73476,0.71653,0.70049,0.68698,0.67588,0.66723,0.66108,0.65746,0.65619,0.65770,0.66157,0.66802,0.67688,0.68817,0.70171,0.71751,0.73549,0.75563,0.77754,0.80103,0.82635,0.85295,0.88075,0.90960,0.93932,0.96965,1.00057,1.03132,1.06191,1.09215,1.12166
0,0,0.96229,0.96405,0.96583,0.96755,0.96943,0.97179,0.97456,0.97779,0.98167,0.98613,0.99080,0.99600,1.00098,1.00608,1.01065,1.01458,1.01732,1.01866,1.01826,1.01581,1.01076,1.00311,0.99246,0.97865,0.96142,0.94111,0.91717,0.88992,0.85975,0.82646,0.79081,0.75266,0.71275,0.67132,0.62913,0.58636,0.54383,0.50209,0.46158,0.42270,0.38599,0.35186,0.32059,0.29252,0.26821,0.24753,0.23047,0.21732,0.20788,0.20217,0.19971,0.20089,0.20500,0.21200,0.22154,0.23310,0.24648,0.26146,0.27780,0.29497,0.31295,0.33131,0.34988,0.36858,0.38726,0.40590,0.42438,0.44266,0.46096,0.47892,0.49696,0.51511,0.53328,0.55184,0.57063,0.58961,0.60897,0.62871,0.64875,0.66919,0.68987,0.71079,0.73174,0.75245,0.77295,0.79304,0.81257,0.83119,0.84884,0.86539,0.88078,0.89474,0.90737,0.91871,0.92839,0.93673,0.94366,0.94919,0.95364,0.95715,0.96006
0,0,-0.28287,-0.36732,-0.45331,-0.54036,-0.62778,-0.71483,-0.80069,-0.88445,-0.96523,-1.04225,-1.11436,-1.18091,-1.24098,-1.29356,-1.33814,-1.37402,-1.40037,-1.41706,-1.42368,-1.41974,-1.40537,-1.38067,-1.34573,-1.30103,-1.24672,-1.18391,-1.11332,-1.03538,-0.95148,-0.86248,-0.76946,-0.67367,-0.57631,-0.47831,-0.38116,-0.28533,-0.19229,-0.10302,-0.01814,0.06180,0.13613,0.20446,0.26621,0.32160,0.37062,0.41288,0.44886,0.47888,0.50319,0.52229,0.53692,0.54736,0.55435,0.55819,0.55979,0.55965,0.55821,0.55604,0.55347,0.55091,0.54872,0.54715,0.54632,0.54646,0.54769,0.54993,0.55321,0.55742,0.56244,0.56809,0.57426,0.58078,0.58736,0.59359,0.59950,0.60463,0.60878,0.61167,0.61300,0.61250,0.60989,0.60489,0.59721,0.58673,0.57307,0.55601,0.53524,0.51067,0.48208,0.44923,0.41204,0.37056,0.32440,0.27373,0.21853,0.15891,0.09486,0.02658,-0.04562,-0.12150,-0.20080
0,0,3.93897,3.97831,4.00676,4.02420,4.03085,4.02694,4.01290,3.98905,3.95562,3.91341,3.86282,3.80452,3.73912,3.66727,3.58970,3.50701,3.41967,3.32863,3.23431,3.13729,3.03790,2.93679,2.83445,2.73119,2.62718,2.52267,2.41802,2.31320,2.20830,2.10367,1.99899,1.89459,1.78996,1.68541,1.58091,1.47638,1.37182,1.26706,1.16245,1.05799,0.95362,0.84957,0.74631,0.64409,0.54297,0.44352,0.34617,0.25115,0.15941,0.07122,-0.01258,-0.09164,-0.16530,-0.23289,-0.29390,-0.34763,-0.39379,-0.43156,-0.46079,-0.48069,-0.49124,-0.49205,-0.48273,-0.46316,-0.43329,-0.39307,-0.34250,-0.28182,-0.21117,-0.13072,-0.04095,0.05785,0.16538,0.28104,0.40450,0.53503,0.67213,0.81485,0.96263,1.11489,1.27073,1.42946,1.59015,1.75215,1.91434,2.07608,2.23652,2.39476,2.54997,2.70102,2.84723,2.98790,3.12212,3.24917,3.36848,3.47940,3.58127,3.67349,3.75577,3.82762,3.88880
0,0,-0.60988,-0.61990,-0.62833,-0.63445,-0.63802,-0.63850,-0.63605,-0.62985,-0.62013,-0.60658,-0.58904,-0.56761,-0.54232,-0.51306,-0.47983,-0.44301,-0.40268,-0.35908,-0.31270,-0.26372,-0.21244,-0.15957,-0.10522,-0.05011,0.00538,0.06058,0.11526,0.16844,0.21981,0.26866,0.31444,0.35660,0.39441,0.42770,0.45581,0.47838,0.49531,0.50601,0.51044,0.50846,0.49997,0.48520,0.46409,0.43690,0.40402,0.36607,0.32312,0.27621,0.22574,0.17218,0.11628,0.05879,0.00033,-0.05839,-0.11674,-0.17403,-0.22967,-0.28290,-0.33364,-0.38125,-0.42520,-0.46544,-0.50158,-0.53376,-0.56152,-0.58509,-0.60448,-0.61954,-0.63048,-0.63791,-0.64167,-0.64210,-0.63951,-0.63415,-0.62655,-0.61708,-0.60599,-0.59397,-0.58108,-0.56784,-0.55486,-0.54216,-0.53023,-0.51934,-0.51001,-0.50215,-0.49617,-0.49210,-0.49031,-0.49050,-0.49303,-0.49775,-0.50443,-0.51286,-0.52289,-0.53407,-0.54640,-0.55941,-0.57256,-0.58564,-0.59826
0,1,-3.19651,-3.22146,-3.23737,-3.24394,-3.24055,-3.22747,-3.20466,-3.17229,-3.13042,-3.07937,-3.01964,-2.95187,-2.87656,-2.79455,-2.70658,-2.61351,-2.51620,-2.41534,-2.31187,-2.20676,-2.10097,-1.99529,-1.89071,-1.78760,-1.68702,-1.58949,-1.49564,-1.40606,-1.32113,-1.24122,-1.16695,-1.09816,-1.03525,-0.97837,-0.92753,-0.88297,-0.84449,-0.81204,-0.78536,-0.76445,-0.74906,-0.73891,-0.73378,-0.73333,-0.73744,-0.74558,-0.75747,-0.77256,-0.79078,-0.81165,-0.83479,-0.85981,-0.88635,-0.91410,-0.94262,-0.97176,-1.00115,-1.03047,-1.05965,-1.08862,-1.11711,-1.14509,-1.17247,-1.19922,-1.22564,-1.25191,-1.27787,-1.30409,-1.33053,-1.35760,-1.38554,-1.41476,-1.44563,-1.47835,-1.51332,-1.55106,-1.59157,-1.63525,-1.68242,-1.73311,-1.78749,-1.84572,-1.90762,-1.97294,-2.04164,-2.11346,-2.18804,-2.26504,-2.34400,-2.42394,-2.50447,-2.58475,-2.66406,-2.74150,-2.81643,-2.88779,-2.95472,-3.01650,-3.07235,-3.12140,-3.16288
0,1,1.08852,1.08676,1.08162,1.07358,1.06288,1.04967,1.03429,1.01708,0.99839,0.97834,0.95720,0.93524,0.91283,0.88965,0.86621,0.84231,0.81811,0.79374,0.76890,0.74363,0.71793,0.69157,0.66444,0.63630,0.60732,0.57722,0.54590,0.51325,0.47937,0.44398,0.40694,0.36864,0.32888,0.28773,0.24528,0.20157,0.15700,0.11161,0.06530,0.01871,-0.02811,-0.07476,-0.12124,-0.16713,-0.21215,-0.25602,-0.29837,-0.33925,-0.37799,-0.41455,-0.44863,-0.47986,-0.50796,-0.53295,-0.55438,-0.57205,-0.58581,-0.59571,-0.60138,-0.60276,-0.59975,-0.59248,-0.58057,-0.56432,-0.54381,-0.51864,-0.48929,-0.45572,-0.41812,-0.37653,-0.33147,-0.28288,-0.23124,-0.17674,-0.11948,-0.05994,0.00154,0.06443,0.12856,0.19363,0.25874,0.32396,0.38884,0.45270,0.51528,0.57623,0.63497,0.69111,0.74462,0.79496,0.84195,0.88521,0.92450,0.95960,0.99054,1.01721,1.03958,1.05756,1.07144,1.08111,1.08670
